studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Crown rust severity (flag leaf) - percent|CO_350:0005029,Freeze damage severity - 0-9 Rating|CO_350:0005001,Grain weight - g|CO_350:0005123,Growth stage - Zadoks|day 330|COMP:0000095,Heading date - Julian day|CO_350:0000270,Winter stress severity - 0-9 Rating|CO_350:0005003,Winter survival - percent|CO_350:0000170,notes,CU_2025_Ithaca_SOAP_HR_SeedIncrease
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728891,SCLA17119SBS-17-2,,plot,750437,Cornell_2024_SOAP_HR_1063,1,1,1063,,,test,,,,,,4,,,,5,60,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728888,SCLA17048SBS-4-2,,plot,750662,Cornell_2024_SOAP_HR_1064,1,1,1064,,,test,,,,,,6,,,,6,20,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728929,FLLA17029-75,,plot,750596,Cornell_2024_SOAP_HR_1065,1,1,1065,,,test,,,,,,6,,,,6,10,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",98957,LA09040SBS-U1,,plot,750781,Cornell_2024_SOAP_HR_1066,1,1,1066,,,test,,,,,,4,,,,5,70,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",729008,FLLA17017-69,,plot,750659,Cornell_2024_SOAP_HR_1067,1,1,1067,,,test,,,,,,2,,,,6,20,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",729015,SCLA17074SBS-1-1,,plot,750661,Cornell_2024_SOAP_HR_1068,1,1,1068,,,test,,,,,,4,,,,8,60,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",706084,LA17089SBS-25-2,,plot,750622,Cornell_2024_SOAP_HR_1069,1,1,1069,,,test,,,,,,6,,,,8,30,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728995,LA17153SBSS-6-1,,plot,751098,Cornell_2024_SOAP_HR_1070,1,1,1070,,,test,,,,,,5,,,,7,40,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",703592,LA15015SB-S50,,plot,750980,Cornell_2024_SOAP_HR_1071,1,1,1071,,,test,,,,,,6,,,,6,40,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728932,FLLA17025-4,,plot,750627,Cornell_2024_SOAP_HR_1072,1,1,1072,,,test,,,,,,4,,,,5,20,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",96959,TX14OCS5061,,plot,750992,Cornell_2024_SOAP_HR_1073,1,1,1073,,,test,,,,,,4,,,,5,80,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728863,FLLA17071-4,,plot,750820,Cornell_2024_SOAP_HR_1074,1,1,1074,,,test,,,,,,4,,,,5,80,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728894,FLLA17055-63,,plot,750881,Cornell_2024_SOAP_HR_1075,1,1,1075,,,test,,,,,,4,,,,5,50,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728957,LA17070SBSS-20-1,,plot,750701,Cornell_2024_SOAP_HR_1076,1,1,1076,,,test,,,,,,4,,,,3,80,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",703604,LA17075SBSS-29-1,,plot,750819,Cornell_2024_SOAP_HR_1077,1,1,1077,,,test,,,,,,3,,,,3,80,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",99699,LA09092SBS-U2,,plot,750818,Cornell_2024_SOAP_HR_1078,1,1,1078,,,test,,,,,,6,,,,7,10,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",97874,NC14-1482,,plot,750616,Cornell_2024_SOAP_HR_1079,1,1,1079,,,test,,,,,,5,,,,7,20,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728864,FLLA16102-75,,plot,751095,Cornell_2024_SOAP_HR_1080,1,1,1080,,,test,,,,,,4,,,,4,70,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728999,LA14009SBSB-21-1-1,,plot,750995,Cornell_2024_SOAP_HR_1081,1,1,1081,,,test,,,,,,9,,,,9,0,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",89101,FL03001BSB-S7,,plot,750604,Cornell_2024_SOAP_HR_1082,1,1,1082,,,test,,,,,,7,,,,8,20,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",729010,TX19CAS0047,,plot,750984,Cornell_2024_SOAP_HR_1083,1,1,1083,,,test,,,,,,4,,,,3,80,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",100637,NC14-1573,,plot,750834,Cornell_2024_SOAP_HR_1084,1,1,1084,,,test,,,,,,3,,,,3,80,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",86290,TX09CS1056,,plot,750912,Cornell_2024_SOAP_HR_1085,1,1,1085,,,test,,,,,,3,,,,3,80,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",729001,FLLA17078-54,,plot,750717,Cornell_2024_SOAP_HR_1086,1,1,1086,,,test,,,,,,5,,,,6,40,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728980,FLLA17051-20,,plot,750835,Cornell_2024_SOAP_HR_1087,1,1,1087,,,test,,,,,,6,,,,7,30,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",100681,FLORIDA501,"F501,FL501,Florida 501,Florida 63-370",plot,750836,Cornell_2024_SOAP_HR_1088,1,1,1088,,,test,,,,,,3,,,,3,80,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",91003,SIMPSON,"SC751545,SC 774,SC774,SIMP,Simpson,Simpson Oat",plot,750871,Cornell_2024_SOAP_HR_1089,1,1,1089,,,test,,,,,,6,,,,5,40,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",102106,NC14-1989,,plot,750394,Cornell_2024_SOAP_HR_1090,1,1,1090,,,test,,,,,,4,,,,3,70,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728924,FLLA17077-4,,plot,750260,Cornell_2024_SOAP_HR_1091,1,1,1091,,,test,,,,,,5,,,,5,40,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728873,TX20CAS1013,,plot,750865,Cornell_2024_SOAP_HR_1092,1,1,1092,,,test,,,,,,5,,,,4,20,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",102193,CANTARA,,plot,750277,Cornell_2024_SOAP_HR_1093,1,1,1093,,,test,,,,,,3,,,,4,80,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",100578,LA07065SBSBSB-32,,plot,750583,Cornell_2024_SOAP_HR_1094,1,1,1094,,,test,,,,,,4,,,,6,50,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",101556,FL0115-J2,,plot,750646,Cornell_2024_SOAP_HR_1095,1,1,1095,,,test,,,,,,4,,,,6,60,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",85401,LA9339,LA9339E45,plot,750959,Cornell_2024_SOAP_HR_1096,1,1,1096,,,test,,,,,,4,,,,4,90,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",729023,FL13108-62,,plot,750582,Cornell_2024_SOAP_HR_1097,1,1,1097,,,test,,,,,,4,,,,5,80,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",102520,FL0943-U2,,plot,750581,Cornell_2024_SOAP_HR_1098,1,1,1098,,,test,,,,,,6,,,,5,40,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",102413,NC14-1609,,plot,750994,Cornell_2024_SOAP_HR_1099,1,1,1099,,,test,,,,,,5,,,,6,30,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",101708,LA08086BS-T2,,plot,750513,Cornell_2024_SOAP_HR_1100,1,1,1100,,,test,,,,,,6,,,,8,10,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",88411,TX07CS2652,,plot,750315,Cornell_2024_SOAP_HR_1101,1,1,1101,,,test,,,,,,4,,,,5,50,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728884,FLLA17030-18,,plot,751037,Cornell_2024_SOAP_HR_1102,1,1,1102,,,test,,,,,,4,,,,5,70,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728914,TX19CAS0017,,plot,750740,Cornell_2024_SOAP_HR_1103,1,1,1103,,,test,,,,,,4,,,,4,60,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728887,FLLA17032-5,,plot,751024,Cornell_2024_SOAP_HR_1104,1,1,1104,,,test,,,,,,3,,,,4,50,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",97697,LA97006GSB-59-2-4-SBS1,,plot,750465,Cornell_2024_SOAP_HR_1105,1,1,1105,,,test,,,,,,3,,,,5,40,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6857,Cornell_2024_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Block 2 had a large section flooded and probably should be removed from analysis.,RCBD,0.33,1,,,,2024-October-11,,82,"Ithaca, NY",728920,TX19CAS0004,,plot,750658,Cornell_2024_SOAP_HR_1106,1,1,1106,,,test,,,,,,6,,,,5,10,,
