"observationUnitName","observationUnitDbId","plot_number","subplot","plot_subplot","blue_mean","ExG_0-1_mean","green_mean","NDVI_mean","nir_mean","red_mean","red_edge_mean"
"CU_2025_Ithaca_WOP_PLOT_205_subplot_1",730573,205,1,"205_1",33905.0645468998,0.0931637519872814,35627.159936407,0.0820278349364762,40840.6922098569,34526.120190779,40439.9151033386
"CU_2025_Ithaca_WOP_PLOT_205_subplot_2",730574,205,2,"205_2",35206.0414540816,0.0599489795918367,36551.1151147959,0.0478619357460925,39639.0819515306,36030.4470663265,40142.2260841837
"CU_2025_Ithaca_WOP_PLOT_205_subplot_3",730575,205,3,"205_3",37196.8778625954,0.00954198473282443,37870.7652671756,-0.00288534764251459,38392.2840330789,38724.87086514,40107.5890585242
"CU_2025_Ithaca_WOP_PLOT_206_subplot_1",730708,206,1,"206_1",35720.5039745628,0.0184419713831479,36692.7042925278,0.00625927616313317,38386.519872814,38009.3821939587,39054.5952305246
"CU_2025_Ithaca_WOP_PLOT_206_subplot_2",730709,206,2,"206_2",34796.1270700637,0.0191082802547771,36110.3761146497,0.0110555509574103,37965.3898089172,37215.3605095541,38637.8066878981
"CU_2025_Ithaca_WOP_PLOT_206_subplot_3",730710,206,3,"206_3",34850.4627102507,0.0380831482069184,36237.1958108537,0.0151952527403678,38102.6537607109,37032.3167248492,38848.9695334814
"CU_2025_Ithaca_WOP_PLOT_207_subplot_1",730786,207,1,"207_1",37083.2369923858,0.0732868020304569,38819.7449238579,0.0142571958226227,39316.7861675127,38314.2344543147,40836.4720812183
"CU_2025_Ithaca_WOP_PLOT_207_subplot_2",730787,207,2,"207_2",34499.5253807107,0.104695431472081,36649.2712563452,0.0477449682410549,38871.6024746193,35445.9467005076,39572.9746192893
"CU_2025_Ithaca_WOP_PLOT_207_subplot_3",730788,207,3,"207_3",33890.5470737913,0.12118320610687,36135.8260178117,0.0593920908662334,38879.429389313,34598.3476463104,39175.3082061069
"CU_2025_Ithaca_WOP_PLOT_208_subplot_1",730594,208,1,"208_1",34920.9368454459,0.0831482069184386,37175.2989527134,0.0293263501747108,38469.9098698826,36385.4160583942,40774.086004443
"CU_2025_Ithaca_WOP_PLOT_208_subplot_2",730595,208,2,"208_2",35870.2480127186,0.0254372019077901,37724.2737678855,-0.0106785677805207,37364.1910969793,38261.7103338633,40481.2295707472
"CU_2025_Ithaca_WOP_PLOT_208_subplot_3",730596,208,3,"208_3",36858.8590923516,0.0133291018724215,38475.7054903205,-0.0294066748972246,36981.4243097429,39349.7261186925,40496.2018406855
"CU_2025_Ithaca_WOP_PLOT_209_subplot_1",731119,209,1,"209_1",35996.1677767206,0.00190294957183635,38186.7846495401,-0.0381316882388395,36794.3707580082,39781.5233111323,41803.456390739
"CU_2025_Ithaca_WOP_PLOT_209_subplot_2",731120,209,2,"209_2",33058.7010178117,0.0340330788804071,35805.1135496183,-0.012183635039517,36053.1688931298,36946.0976463104,40440.256043257
"CU_2025_Ithaca_WOP_PLOT_209_subplot_3",731121,209,3,"209_3",31968.8512055838,0.0618654822335025,34843.980964467,0.00896568376611922,36283.7062182741,35607.1786167513,40076.4923857868
"CU_2025_Ithaca_WOP_PLOT_210_subplot_1",731086,210,1,"210_1",32942.428252551,0.14094387755102,36704.477997449,0.0390656121207626,38998.1983418367,36079.818877551,43755.6674107143
"CU_2025_Ithaca_WOP_PLOT_210_subplot_2",731087,210,2,"210_2",32517.5027027027,0.109697933227345,36108.5424483307,0.0170059315942519,37364.3096979332,36191.4550079491,42523.6025437202
"CU_2025_Ithaca_WOP_PLOT_210_subplot_3",731088,210,3,"210_3",33370.6481598985,0.0574238578680203,36637.5425126904,-0.00702880278642305,36727.0637690355,37277.0260152284,42410.1836928934
"CU_2025_Ithaca_WOP_PLOT_211_subplot_1",730669,211,1,"211_1",35666.9824617347,0.0137117346938776,38262.9416454082,-0.0460410483262111,36506.3274872449,40089.7079081633,42946.8475765306
"CU_2025_Ithaca_WOP_PLOT_211_subplot_2",730670,211,2,"211_2",33604.0419847328,0.0384860050890585,36709.2713104326,-0.0224096458040718,36463.1119592875,38212.1100508906,42481.5941475827
"CU_2025_Ithaca_WOP_PLOT_211_subplot_3",730671,211,3,"211_3",32362.7665816327,0.0535714285714286,35516.7653061224,-0.001628756955285,36594.2047193878,36783.5679209184,42066.6916454082
"CU_2025_Ithaca_WOP_PLOT_212_subplot_1",730540,212,1,"212_1",33758.0698412698,0.140952380952381,36861.2434920635,0.0379023494646237,38537.8006349206,35680.7317460317,42205.2911111111
"CU_2025_Ithaca_WOP_PLOT_212_subplot_2",730541,212,2,"212_2",33146.4600953895,0.0763116057233704,36013.2441971383,0.0257950037820241,37949.5755166932,36022.0276629571,41722.3624801272
"CU_2025_Ithaca_WOP_PLOT_212_subplot_3",730542,212,3,"212_3",33698.6345663265,0.0803571428571429,36260.1441326531,0.0250352448766101,38289.8514030612,36396.0570790816,42136.6390306122
"CU_2025_Ithaca_WOP_PLOT_213_subplot_1",730579,213,1,"213_1",36546.1234528721,0.0409393843224373,38282.9032053316,-0.00310790291178068,38373.7549984132,38715.3532211996,41261.2332592828
"CU_2025_Ithaca_WOP_PLOT_213_subplot_2",730580,213,2,"213_2",35512.7230524642,0.0410174880763116,37144.7558028617,0.00896094318632818,38729.4117647059,38086.0305246423,41246.720508744
"CU_2025_Ithaca_WOP_PLOT_213_subplot_3",730581,213,3,"213_3",34651.4201333757,0.0292156240076215,36055.8412194347,0.0162794216509627,38558.7891394093,37384.3769450619,41053.1438551921
"CU_2025_Ithaca_WOP_PLOT_214_subplot_1",730966,214,1,"214_1",35287.3320647003,0.0846812559467174,37340.5591500159,0.0372180978808524,39021.5115762766,36318.6105296543,41455.7973358706
"CU_2025_Ithaca_WOP_PLOT_214_subplot_2",730967,214,2,"214_2",35690.74586514,0.0604325699745547,37395.4621501272,0.0264936257917216,39069.8788167939,37131.9491094148,41781.4367048346
"CU_2025_Ithaca_WOP_PLOT_214_subplot_3",730968,214,3,"214_3",36582.6116751269,0.0231598984771574,37656.2176395939,0.0137698191702457,39177.1418147208,38207.7325507614,42411.1129441624
"CU_2025_Ithaca_WOP_PLOT_215_subplot_1",731020,215,1,"215_1",38449.0248091603,0.0213104325699746,39497.0817430025,-0.0148332855490714,38949.3686386769,40262.6402671756,43545.6367684478
"CU_2025_Ithaca_WOP_PLOT_215_subplot_2",731021,215,2,"215_2",36951.6925761421,0.0203045685279188,37923.5520304569,-0.00556410039755773,38411.3527918782,38950.614213198,42817.9625634518
"CU_2025_Ithaca_WOP_PLOT_215_subplot_3",731022,215,3,"215_3",36590.6414974619,0.00348984771573604,37101.8718274112,-0.0181467451743435,37258.9273477157,38760.8201142132,41876.1392766497
"CU_2025_Ithaca_WOP_PLOT_216_subplot_1",731191,216,1,"216_1",35485.1214923469,0.0727040816326531,37228.4958545918,0.0534191452188888,40625.7831632653,36553.7764668367,44603.1814413265
"CU_2025_Ithaca_WOP_PLOT_216_subplot_2",731192,216,2,"216_2",34669.3815120712,0.0857687420584498,36484.1114993647,0.0592856802396117,40224.3252858958,35763.0025412961,44230.9682337992
"CU_2025_Ithaca_WOP_PLOT_216_subplot_3",731193,216,3,"216_3",36075.6009538951,0.0149443561208267,37137.1310015898,0.0116015133357025,38491.6279809221,37653.5055643879,43603.1453100159
"CU_2025_Ithaca_WOP_PLOT_217_subplot_1",730351,217,1,"217_1",38049.7057888041,0.00986005089058524,38765.6246819338,-0.00977875082476411,39153.0896946565,40030.9351145038,44910.0986005089
"CU_2025_Ithaca_WOP_PLOT_217_subplot_2",730352,217,2,"217_2",36712.7233704293,0.0101748807631161,37628.6629570747,-0.00387027394602464,38097.8689984102,38460.680445151,43897.6324324324
"CU_2025_Ithaca_WOP_PLOT_217_subplot_3",730353,217,3,"217_3",36199.6932397959,0.00605867346938775,37084.8348214286,-0.000635005021098671,37711.3386479592,37816.9738520408,43432.9196428571
"CU_2025_Ithaca_WOP_PLOT_218_subplot_1",731002,218,1,"218_1",37375.1465352829,0.0101716465352829,38252.2123331214,-0.0129130327650441,38726.7403051494,39818.8963763509,44621.7994278449
"CU_2025_Ithaca_WOP_PLOT_218_subplot_2",731003,218,2,"218_2",36547.1543367347,0.00924744897959184,37515.7512755102,-0.00820626714047815,37913.0905612245,38583.6055484694,43941.1049107143
"CU_2025_Ithaca_WOP_PLOT_218_subplot_3",731004,218,3,"218_3",37887.4360687023,0.000318066157760814,38311.998091603,-0.0459635181651296,36475.1256361323,40098.7013358779,43449.3883587786
"CU_2025_Ithaca_WOP_PLOT_219_subplot_1",730486,219,1,"219_1",35672.6753411615,0.0787051729609648,36651.939701682,0.0767702851649473,38658.5249127261,33261.2364328785,42925.4554109806
"CU_2025_Ithaca_WOP_PLOT_219_subplot_2",730487,219,2,"219_2",35948.2906091371,0.067258883248731,36757.4977791878,0.0981712144274046,39145.8623096447,32187.0095177665,42764.7411167513
"CU_2025_Ithaca_WOP_PLOT_219_subplot_3",730488,219,3,"219_3",37572.3120229008,0.0464376590330789,38205.8740458015,0.0758232196669868,39075.8759541985,33709.0868320611,43532.4532442748
"CU_2025_Ithaca_WOP_PLOT_220_subplot_1",731104,220,1,"220_1",36567.6718600954,0.027027027027027,37534.1939586646,0.0287799550186006,38740.7179650238,36665.7853736089,44129.3074721781
"CU_2025_Ithaca_WOP_PLOT_220_subplot_2",731105,220,2,"220_2",35481.6331323389,0.0841002856236115,36858.630910822,0.0657519092257759,39655.5896540781,34835.3151380514,44359.3957473818
"CU_2025_Ithaca_WOP_PLOT_220_subplot_3",731106,220,3,"220_3",34207.2226463104,0.0868320610687023,35851.5639312977,0.0717244791654934,38672.9262086514,33558.6434478372,43114.4790076336
"CU_2025_Ithaca_WOP_PLOT_221_subplot_1",730675,221,1,"221_1",33853.641221374,0.0842875318066158,35594.5289440204,0.0636770024715132,39153.7582697201,34493.7630407125,43434.6157760814
"CU_2025_Ithaca_WOP_PLOT_221_subplot_2",730676,221,2,"221_2",33459.1826831589,0.110688233428481,35348.5819854107,0.0777644321883523,39402.2641928322,33716.0367903584,43316.1360608944
"CU_2025_Ithaca_WOP_PLOT_221_subplot_3",730677,221,3,"221_3",35659.8870199937,0.0555379244684227,36937.8327515075,0.0354280525859363,38846.1774039987,36296.9736591558,43838.0307838781
"CU_2025_Ithaca_WOP_PLOT_222_subplot_1",730510,222,1,"222_1",35550.7044084998,0.0535997462733904,36393.4557564225,0.0291870836303161,38753.0215667618,36575.5851569933,43034.0358388836
"CU_2025_Ithaca_WOP_PLOT_222_subplot_2",730511,222,2,"222_2",33721.0124322601,0.110296461587504,35314.3481032834,0.0793698735449366,39962.708320051,34126.656997131,43408.035384125
"CU_2025_Ithaca_WOP_PLOT_222_subplot_3",730512,222,3,"222_3",32876.6389949109,0.126272264631043,34713.6386768448,0.090584778915438,39884.1933842239,33227.6224554707,43168.7146946565
"CU_2025_Ithaca_WOP_PLOT_223_subplot_1",730549,223,1,"223_1",39559.1374045801,0.00604325699745547,39623.8718193384,-0.0241499867267357,40101.3419211196,42218.0712468193,44877.941475827
"CU_2025_Ithaca_WOP_PLOT_223_subplot_2",730550,223,2,"223_2",37574.8083545918,0.0162627551020408,37977.7860331633,-0.00245111246207803,39900.9298469388,40195.334502551,43980.7139668367
"CU_2025_Ithaca_WOP_PLOT_223_subplot_3",730551,223,3,"223_3",39441.7023847377,0.0206677265500795,39660.6324324324,-0.00840876604562154,40891.8775834658,41776.6464228935,45364.5895071542
"CU_2025_Ithaca_WOP_PLOT_224_subplot_1",730948,224,1,"224_1",37365.1062340967,0.00572519083969466,37908.6256361323,0.00279479515751421,40107.5702926209,39998.6005089059,43421.7859414758
"CU_2025_Ithaca_WOP_PLOT_224_subplot_2",730949,224,2,"224_2",36625.4201653944,0.0270356234096692,37486.2010178117,0.0266019063766532,41133.4465648855,39052.4402035623,43945.243956743
"CU_2025_Ithaca_WOP_PLOT_224_subplot_3",730950,224,3,"224_3",36876.1960534691,0.0140038192234246,37491.6957352005,0.00706427405977047,40133.0391470401,39635.1874602164,43220.0894334819
"CU_2025_Ithaca_WOP_PLOT_225_subplot_1",731047,225,1,"225_1",32446.3211330363,0.169318905155952,35318.9503500955,0.0955348772760278,41117.5343730108,33941.0054105665,43668.5022278803
"CU_2025_Ithaca_WOP_PLOT_225_subplot_2",731048,225,2,"225_2",33520.0793398921,0.0891780387178674,35828.2091399556,0.0566074431415941,40178.8908283085,35964.050777531,43279.5677562678
"CU_2025_Ithaca_WOP_PLOT_225_subplot_3",731049,225,3,"225_3",35024.9236641221,0.0448473282442748,36972.5731552163,0.0334515832911853,40077.137086514,37571.453562341,43680.4268447837
"CU_2025_Ithaca_WOP_PLOT_226_subplot_1",731212,226,1,"226_1",34058.2430025445,0.0706106870229008,36900.1755725191,0.00822941325337413,38516.9545165394,38009.2223282443,44042.748091603
"CU_2025_Ithaca_WOP_PLOT_226_subplot_2",731213,226,2,"226_2",32583.4616116751,0.08248730964467,35614.6541878173,0.0261534699721284,38310.1383248731,36410.1034263959,43243.5479060914
"CU_2025_Ithaca_WOP_PLOT_226_subplot_3",731214,226,3,"226_3",32329.5913705584,0.0694796954314721,35481.9743020305,0.030060476044667,38423.0406091371,36194.7258883249,43212.4435279188
"CU_2025_Ithaca_WOP_PLOT_227_subplot_1",730369,227,1,"227_1",31710.3177925785,0.0888043133523628,35440.9302251824,0.0210324924571864,36780.0900729464,35312.2594354583,41977.952743419
"CU_2025_Ithaca_WOP_PLOT_227_subplot_2",730370,227,2,"227_2",34116.8091603053,0.0381679389312977,37467.4621501272,-0.0215454676229261,36717.320610687,38475.0270356234,43039.7423664122
"CU_2025_Ithaca_WOP_PLOT_227_subplot_3",730371,227,3,"227_3",36018.1012377023,0.0184068549666772,39273.5090447477,-0.0352671937973692,37668.1018724215,40593.7715011108,44640.7042208823
"CU_2025_Ithaca_WOP_PLOT_228_subplot_1",731005,228,1,"228_1",32263.0498254522,0.0739447794351,35456.1424944462,0.00879801869823983,36323.9939701682,35748.9847667407,40784.1767692796
"CU_2025_Ithaca_WOP_PLOT_228_subplot_2",731006,228,2,"228_2",29968.6918178924,0.23463865011143,34136.5893027698,0.0778034257532817,38008.6835402738,32524.0611270296,41354.9455587393
"CU_2025_Ithaca_WOP_PLOT_228_subplot_3",731007,228,3,"228_3",31026.3478537361,0.236565977742448,35077.1586645469,0.0669007560102197,37969.3386327504,33210.9901430843,41565.3500794912
"CU_2025_Ithaca_WOP_PLOT_229_subplot_1",730465,229,1,"229_1",33294.6828880407,0.022264631043257,35751.8813613231,-0.008126873724104,35713.3171119593,36356.4774173028,39058.2989821883
"CU_2025_Ithaca_WOP_PLOT_229_subplot_2",730466,229,2,"229_2",33198.2407760814,0.0289440203562341,35819.7350508906,-0.0103278783792396,35625.1106870229,36385.0235368957,39262.9106234097
"CU_2025_Ithaca_WOP_PLOT_229_subplot_3",730467,229,3,"229_3",35355.0117984694,0.00733418367346939,37605.0242346939,-0.0359082579784824,35823.4056122449,38591.2260841837,40030.294005102
"CU_2025_Ithaca_WOP_PLOT_230_subplot_1",730720,230,1,"230_1",34478.7008928571,0.0350765306122449,36501.2203443878,-0.0108367497153387,36094.3179209184,37033.8832908163,38232.0197704082
"CU_2025_Ithaca_WOP_PLOT_230_subplot_2",730721,230,2,"230_2",32373.0801526718,0.063295165394402,34906.1205470738,0.0144942944668017,35765.2210559796,34819.9306615776,37305.1952926209
"CU_2025_Ithaca_WOP_PLOT_230_subplot_3",730722,230,3,"230_3",31601.1848311026,0.101657106437221,34388.8244104525,0.0398123350373854,36412.1102613129,33692.6230082855,37341.3989802422
"CU_2025_Ithaca_WOP_PLOT_231_subplot_1",730981,231,1,"231_1",32330.6623211447,0.217170111287758,35809.3818759936,0.0772368370577065,39097.0502384738,33530.8244833068,39300.2705882353
"CU_2025_Ithaca_WOP_PLOT_231_subplot_2",730982,231,2,"231_2",30314.8692893401,0.361357868020305,34422.7528553299,0.127784805751725,39979.5498096447,30832.8486675127,39134.2915609137
"CU_2025_Ithaca_WOP_PLOT_231_subplot_3",730983,231,3,"231_3",29461.0993020305,0.513959390862944,33992.3927664975,0.176074557721197,41352.7407994924,28759.3432741117,39703.2335025381
"CU_2025_Ithaca_WOP_PLOT_232_subplot_1",731137,232,1,"232_1",35820.6466284987,0.0111323155216285,38441.7633587786,-0.0238026761079068,37459.7827608142,39419.7000636132,41163.3581424936
"CU_2025_Ithaca_WOP_PLOT_232_subplot_2",731138,232,2,"232_2",35974.1227791878,0.0155456852791878,38462.5980329949,-0.0284967262762939,37069.9965101523,39390.1218274112,40770.7588832487
"CU_2025_Ithaca_WOP_PLOT_232_subplot_3",731139,232,3,"232_3",37666.3342875318,0.00477099236641221,39722.5117684478,-0.0517544272559424,36654.3320610687,40781.6342239186,41001.7309160305
"CU_2025_Ithaca_WOP_PLOT_233_subplot_1",731257,233,1,"233_1",34460.6450381679,0.0785623409669211,37763.3667302799,0.00767529933262912,38217.5944656489,37823.3082061069,42968.4195292621
"CU_2025_Ithaca_WOP_PLOT_233_subplot_2",731258,233,2,"233_2",32862.0603174603,0.153968253968254,36545.8425396825,0.0333451309626178,38062.9041269841,35757.8266666667,42115.6819047619
"CU_2025_Ithaca_WOP_PLOT_233_subplot_3",731259,233,3,"233_3",30352.7367249603,0.405723370429253,35030.1707472178,0.132109024246704,40861.2635930048,31328.7678855326,43166.3383147854
"CU_2025_Ithaca_WOP_PLOT_234_subplot_1",730327,234,1,"234_1",33993.1806615776,0.0550254452926209,37551.8921755725,-0.00236791032453857,37588.6437659033,37939.9923664122,43356.891221374
"CU_2025_Ithaca_WOP_PLOT_234_subplot_2",730328,234,2,"234_2",35506.7547831633,0.0264668367346939,38812.3392857143,-0.0278647444204659,37433.0420918367,39796.7633928571,43788.2445790816
"CU_2025_Ithaca_WOP_PLOT_234_subplot_3",730329,234,3,"234_3",36183.2880763116,0.016852146263911,39312.4257551669,-0.0410086598100657,37233.440063593,40617.6572337043,43941.6276629571
"CU_2025_Ithaca_WOP_PLOT_235_subplot_1",730648,235,1,"235_1",33899.905216285,0.13676844783715,37262.7325063613,0.0744406419322243,42012.9284351145,36414.3540076336,45798.8543256997
"CU_2025_Ithaca_WOP_PLOT_235_subplot_2",730649,235,2,"235_2",31894.7936862245,0.274872448979592,35828.2758290816,0.117661565115223,42414.5449617347,33548.4308035714,45278.9598214286
"CU_2025_Ithaca_WOP_PLOT_235_subplot_3",730650,235,3,"235_3",30923.4559618442,0.383465818759936,35388.1637519873,0.152448616834693,43375.2282988871,31879.4629570747,45845.8766295707
"CU_2025_Ithaca_WOP_PLOT_236_subplot_1",730507,236,1,"236_1",34798.5642493639,0.0661577608142494,36948.9751908397,0.0656683288860256,42872.0814249364,37697.3460559796,45176.9287531807
"CU_2025_Ithaca_WOP_PLOT_236_subplot_2",730508,236,2,"236_2",34355.7848984772,0.0885152284263959,36715.421319797,0.0709832389565256,42442.3426395939,36887.3762690355,44912.4222715736
"CU_2025_Ithaca_WOP_PLOT_236_subplot_3",730509,236,3,"236_3",36696.8540076336,0.0235368956743002,38519.2900763359,-0.00139910270981375,39585.3975826972,39892.8775445293,43979.3505089059
"CU_2025_Ithaca_WOP_PLOT_237_subplot_1",730936,237,1,"237_1",35964.9208015267,0.0693384223918575,37749.417302799,0.0887349641783757,44316.9914122137,37229.6949745547,46035.5737913486
"CU_2025_Ithaca_WOP_PLOT_237_subplot_2",730937,237,2,"237_2",33312.9644670051,0.171002538071066,35989.9711294416,0.136692529282738,44476.7731598985,33780.5618654822,45479.7534898477
"CU_2025_Ithaca_WOP_PLOT_237_subplot_3",730938,237,3,"237_3",31931.0998727735,0.243320610687023,34829.9599236641,0.139003220745542,42719.9262086514,32201.2932569975,43767.2821246819
"CU_2025_Ithaca_WOP_PLOT_238_subplot_1",730630,238,1,"238_1",38904.8025396825,0.026984126984127,39535.3526984127,0.0032796092669216,41654.5304761905,41564.9044444444,46027.2498412698
"CU_2025_Ithaca_WOP_PLOT_238_subplot_2",730631,238,2,"238_2",37583.3703586163,0.0279276420184069,38471.9174865122,0.00881914559292599,40482.317676928,39915.1628054586,44818.0872738813
"CU_2025_Ithaca_WOP_PLOT_238_subplot_3",730632,238,3,"238_3",38107.4915739269,0.0146263910969793,38971.466136725,-0.0163860220348968,38877.2305246423,40320.33290938,44164.1821939587
"CU_2025_Ithaca_WOP_PLOT_239_subplot_1",731173,239,1,"239_1",36693.3423394787,0.0384615384615385,37679.5931341386,0.0208372366338935,39525.1258741259,38091.6306420852,44540.5397329943
"CU_2025_Ithaca_WOP_PLOT_239_subplot_2",731174,239,2,"239_2",33836.8744038156,0.0779014308426073,35482.5764705882,0.0524850840218064,39105.9341812401,35243.8772655008,43290.0753577107
"CU_2025_Ithaca_WOP_PLOT_239_subplot_3",731175,239,3,"239_3",35792.8188451777,0.0488578680203046,36942.4638324873,0.00206828478744562,37407.5986675127,37391.4612944162,42744.0406091371
"CU_2025_Ithaca_WOP_PLOT_240_subplot_1",730441,240,1,"240_1",33786.4522900763,0.207697201017812,36486.3536895674,0.0994899339111835,41375.7159669211,33994.1917938931,45489.9503816794
